dataset	mode	framework	instance_id	source_tree	verdict	patch_bytes	has_log	has_tool_calls	has_llm_parquet	note
swebench_verified_200	coder	hermes	django__django-12039	results_swev	1	3853	1	1	1	
swebench_verified_200	coder	hermes	django__django-12125	results_swev	1	34448	1	1	1	
swebench_verified_200	coder	hermes	django__django-12193	results_swev	0	2905	1	1	1	
swebench_verified_200	coder	hermes	django__django-12273	results_swev	1	359755	1	1	1	
swebench_verified_200	coder	hermes	django__django-12308	results_swev	0	2949	1	1	1	
swebench_verified_200	coder	hermes	django__django-12663	results_swev	0	4573	1	1	1	
swebench_verified_200	coder	hermes	django__django-12741	results_swev	1	2610	1	1	1	
swebench_verified_200	coder	hermes	django__django-13128	results_swev	1	1384	1	1	1	
swebench_verified_200	coder	hermes	django__django-13212	results_swev	0	7032	1	1	1	
swebench_verified_200	coder	hermes	django__django-13516	results_swev	1	23920	1	1	1	
swebench_verified_200	coder	hermes	django__django-13551	results_swev	1	1572	1	1	1	
swebench_verified_200	coder	hermes	django__django-13568	results_swev	1	14713	1	1	1	
swebench_verified_200	coder	hermes	django__django-13590	results_swev	1	4038	1	1	1	
swebench_verified_200	coder	hermes	django__django-13670	results_swev	1	1446	1	1	1	
swebench_verified_200	coder	hermes	django__django-13807	results_swev	0	1351	1	1	1	
swebench_verified_200	coder	hermes	django__django-13809	results_swev	0	1345	1	1	1	
swebench_verified_200	coder	hermes	django__django-13810	results_swev	1	16394	1	1	1	
swebench_verified_200	coder	hermes	django__django-13837	results_swev	1	28211	1	1	1	
swebench_verified_200	coder	hermes	django__django-14053	results_swev	0	997	1	1	1	
swebench_verified_200	coder	hermes	django__django-14089	results_swev	1	420	1	1	1	
swebench_verified_200	coder	hermes	django__django-14155	results_swev	0	1145	1	1	1	
swebench_verified_200	coder	hermes	django__django-14238	results_swev	1	99588	1	1	1	
swebench_verified_200	coder	hermes	django__django-14404	results_swev	0	569	1	1	1	
swebench_verified_200	coder	hermes	django__django-14500	results_swev	1	2312	1	1	1	
swebench_verified_200	coder	hermes	django__django-14534	results_swev	0	11605	1	1	1	
swebench_verified_200	coder	hermes	django__django-14539	results_swev	1	2650	1	1	1	
swebench_verified_200	coder	hermes	django__django-15098	results_swev	0	23068	1	1	1	
swebench_verified_200	coder	hermes	django__django-15127	results_swev	1	1795	1	1	1	
swebench_verified_200	coder	hermes	django__django-15161	results_swev	1	7423	1	1	1	
swebench_verified_200	coder	hermes	django__django-15278	results_swev	1	3255	1	1	1	
swebench_verified_200	coder	hermes	django__django-15375	results_swev	1	711	1	1	1	
swebench_verified_200	coder	hermes	django__django-15382	results_swev	1	3171	1	1	1	
swebench_verified_200	coder	hermes	django__django-15525	results_swev	0	25656	1	1	1	
swebench_verified_200	coder	hermes	django__django-15554	results_swev	1	3269	1	1	1	
swebench_verified_200	coder	hermes	django__django-15629	results_swev	0	3403	1	1	1	
swebench_verified_200	coder	hermes	django__django-15973	results_swev	0	83424	1	1	1	
swebench_verified_200	coder	hermes	django__django-16032	results_swev	1	4043	1	1	1	
swebench_verified_200	coder	hermes	django__django-16136	results_swev	1	738	1	1	1	
swebench_verified_200	coder	hermes	django__django-16145	results_swev	1	2347	1	1	1	
swebench_verified_200	coder	hermes	django__django-16255	results_swev	1	4028	1	1	1	
swebench_verified_200	coder	hermes	django__django-16493	results_swev	1	3367	1	1	1	
swebench_verified_200	coder	hermes	django__django-16612	results_swev	1	1157	1	1	1	
swebench_verified_200	coder	hermes	django__django-16631	results_swev	0	13314	1	1	1	
swebench_verified_200	coder	hermes	django__django-16901	results_swev	1	4937	1	1	1	
swebench_verified_200	coder	hermes	django__django-17084	results_swev	0	0	1	1	1	
swebench_verified_200	coder	hermes	django__django-17087	results_swev	1	17580	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-20826	results_swev	1	241530	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-20859	results_swev	1	27043	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-22865	results_swev	0	600	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-22871	results_swev	1	387371	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-23314	results_swev	1	3159	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-24970	results_swev	1	803	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-25287	results_swev	1	4891	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-25332	results_swev	1	3352	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-25479	results_swev	0	2244	1	1	1	
swebench_verified_200	coder	hermes	matplotlib__matplotlib-26466	results_swev	0	4765	1	1	1	
swebench_verified_200	coder	hermes	psf__requests-1724	results_swev	1	33159	1	1	1	
swebench_verified_200	coder	hermes	psf__requests-6028	results_swev	0	3257	1	1	1	
swebench_verified_200	coder	hermes	pydata__xarray-3993	results_swev	1	2491	1	1	1	
swebench_verified_200	coder	hermes	pydata__xarray-4629	results_swev	1	2929	1	1	1	
swebench_verified_200	coder	hermes	pydata__xarray-4687	results_swev	0	1404	1	1	1	
swebench_verified_200	coder	hermes	pydata__xarray-6461	results_swev	1	72283	1	1	1	
swebench_verified_200	coder	hermes	pydata__xarray-6744	results_swev	1	43841	1	1	1	
swebench_verified_200	coder	hermes	pydata__xarray-7229	results_swev	0	78721	1	1	1	
swebench_verified_200	coder	hermes	pydata__xarray-7233	results_swev	1	2621	1	1	1	
swebench_verified_200	coder	hermes	pydata__xarray-7393	results_swev	1	2548	1	1	1	
swebench_verified_200	coder	hermes	pylint-dev__pylint-6386	results_swev	0	474	1	1	1	
swebench_verified_200	coder	hermes	pylint-dev__pylint-6528	results_swev	0	11035	1	1	1	
swebench_verified_200	coder	hermes	pylint-dev__pylint-6903	results_swev	1	12408	1	1	1	
swebench_verified_200	coder	hermes	pylint-dev__pylint-8898	results_swev	0	4136	1	1	1	
swebench_verified_200	coder	hermes	pytest-dev__pytest-10356	results_swev	0	7833	1	1	1	
swebench_verified_200	coder	hermes	pytest-dev__pytest-5809	results_swev	1	987	1	1	1	
swebench_verified_200	coder	hermes	pytest-dev__pytest-5840	results_swev	0	0	1	1	1	
swebench_verified_200	coder	hermes	pytest-dev__pytest-6202	results_swev	1	395	1	1	1	
swebench_verified_200	coder	hermes	pytest-dev__pytest-7432	results_swev	1	3852	1	1	1	
swebench_verified_200	coder	hermes	pytest-dev__pytest-7571	results_swev	1	3389	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-10844	results_swev	1	2501	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-11578	results_swev	1	638	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-13439	results_swev	1	3267	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-13779	results_swev	1	3034	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-14053	results_swev	1	2069	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-15100	results_swev	1	619	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-25102	results_swev	0	19154	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-25973	results_swev	1	19692	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-26194	results_swev	0	3384	1	1	1	
swebench_verified_200	coder	hermes	scikit-learn__scikit-learn-9288	results_swev	1	73265	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-10449	results_swev	1	4913	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-10466	results_swev	1	3235	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-11510	results_swev	0	25819	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-7440	results_swev	1	1024	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-7985	results_swev	0	20014	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-8265	results_swev	1	61884	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-8459	results_swev	0	10117	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-8475	results_swev	1	3087	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-8548	results_swev	0	4546	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-9230	results_swev	0	7034	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-9258	results_swev	0	106643	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-9602	results_swev	0	8766	1	1	1	
swebench_verified_200	coder	hermes	sphinx-doc__sphinx-9698	results_swev	1	62401	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-12096	results_swev	1	93948	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-12481	results_swev	1	1581	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-12489	results_swev	1	112562	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-13091	results_swev	0	210887	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-13551	results_swev	1	2876	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-13647	results_swev	1	529	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-13757	results_swev	1	1699	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-13852	results_swev	0	20550	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-13877	results_swev	1	149143	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-14531	results_swev	1	40326	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-15017	results_swev	0	18059	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-15875	results_swev	1	397	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-16766	results_swev	1	2545	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-16792	results_swev	1	93308	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-18698	results_swev	0	2399	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-18763	results_swev	0	1299	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-19040	results_swev		1854	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-19495	results_swev	1	11405	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-19637	results_swev	1	431	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-19954	results_swev	1	1278	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-20154	results_swev	1	1706	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-21612	results_swev	0	678	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-23824	results_swev	1	591	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-24213	results_swev	1	691	1	1	1	
swebench_verified_200	coder	hermes	sympy__sympy-24443	results_swev	1	1201	1	1	1	
swebench_verified_200	coder	langgraph	astropy__astropy-13033	results_swev	0	1366	1	1	1	
swebench_verified_200	coder	langgraph	astropy__astropy-13236	results_swev	1	819	1	1	1	
swebench_verified_200	coder	langgraph	astropy__astropy-13398	results_swev	0	4732	1	1	1	
swebench_verified_200	coder	langgraph	astropy__astropy-13453	results_swev	1	551	1	1	1	
swebench_verified_200	coder	langgraph	astropy__astropy-14096	results_swev	0	13504	1	1	1	
swebench_verified_200	coder	langgraph	astropy__astropy-14182	results_swev	1	1729	1	1	1	
swebench_verified_200	coder	langgraph	astropy__astropy-14598	results_swev	0	0	1	1	1	
swebench_verified_200	coder	langgraph	astropy__astropy-7166	results_swev	1	3438	1	1	1	
swebench_verified_200	coder	langgraph	django__django-10554	results_swev	0	0	1	1	1	
swebench_verified_200	coder	langgraph	django__django-10973	results_swev	1	2951	1	1	1	
swebench_verified_200	coder	langgraph	django__django-10999	results_swev	0	497	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11087	results_swev	0	2229	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11119	results_swev	1	12214	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11141	results_swev	1	1893	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11163	results_swev	1	971	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11211	results_swev	1	4316	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11299	results_swev	1	2480	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11532	results_swev	1	2747	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11848	results_swev	1	931	1	1	1	
swebench_verified_200	coder	langgraph	django__django-11880	results_swev	1	428	1	1	1	
swebench_verified_200	coder	langgraph	django__django-12039	results_swev	1	1715	1	1	1	
swebench_verified_200	coder	langgraph	django__django-12125	results_swev	1	4921	1	1	1	
swebench_verified_200	coder	langgraph	django__django-12193	results_swev	1	454	1	1	1	
swebench_verified_200	coder	langgraph	django__django-12273	results_swev	0	14808	1	1	1	
swebench_verified_200	coder	langgraph	django__django-12308	results_swev	0	1837	1	1	1	
swebench_verified_200	coder	langgraph	django__django-12663	results_swev	0	1166	1	1	1	
swebench_verified_200	coder	langgraph	django__django-12741	results_swev	1	2610	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13128	results_swev	1	1273	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13212	results_swev	0	12434	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13516	results_swev	1	553	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13551	results_swev	1	3601	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13568	results_swev	1	7186	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13590	results_swev	1	1043	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13670	results_swev	1	425	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13807	results_swev	0	1351	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13809	results_swev	0	1741	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13810	results_swev	1	4828	1	1	1	
swebench_verified_200	coder	langgraph	django__django-13837	results_swev	1	10482	1	1	1	
swebench_verified_200	coder	langgraph	django__django-14053	results_swev	0	692	1	1	1	
swebench_verified_200	coder	langgraph	django__django-14089	results_swev	1	420	1	1	1	
swebench_verified_200	coder	langgraph	django__django-14155	results_swev	0	3679	1	1	1	
swebench_verified_200	coder	langgraph	django__django-14238	results_swev	1	651	1	1	1	
swebench_verified_200	coder	langgraph	django__django-14404	results_swev	0	569	1	1	1	
swebench_verified_200	coder	langgraph	django__django-14500	results_swev	1	699	1	1	1	
swebench_verified_200	coder	langgraph	django__django-14534	results_swev	0	470	1	1	1	
swebench_verified_200	coder	langgraph	django__django-14539	results_swev	1	1857	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15098	results_swev	0	1076	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15127	results_swev	1	2729	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15161	results_swev	1	4591	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15278	results_swev	1	918	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15375	results_swev	1	711	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15382	results_swev	1	1155	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15525	results_swev	1	1234	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15554	results_swev	1	1170	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15629	results_swev	0	2886	1	1	1	
swebench_verified_200	coder	langgraph	django__django-15973	results_swev	0	19552	1	1	1	
swebench_verified_200	coder	langgraph	django__django-16032	results_swev	0	0	1	1	1	
swebench_verified_200	coder	langgraph	django__django-16136	results_swev	1	738	1	1	1	
swebench_verified_200	coder	langgraph	django__django-16145	results_swev	1	1585	1	1	1	
swebench_verified_200	coder	langgraph	django__django-16255	results_swev	1	524	1	1	1	
swebench_verified_200	coder	langgraph	django__django-16493	results_swev	1	4020	1	1	1	
swebench_verified_200	coder	langgraph	django__django-16612	results_swev	1	595	1	1	1	
swebench_verified_200	coder	langgraph	django__django-16631	results_swev	0	4566	1	1	1	
swebench_verified_200	coder	langgraph	django__django-16901	results_swev	1	1239	1	1	1	
swebench_verified_200	coder	langgraph	django__django-17084	results_swev	1	1123	1	1	1	
swebench_verified_200	coder	langgraph	django__django-17087	results_swev	1	3779	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-20826	results_swev	0	46132	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-20859	results_swev	0	1230	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-22865	results_swev	0	0	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-22871	results_swev	1	856	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-23314	results_swev	1	526	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-24970	results_swev	1	805	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-25287	results_swev	1	1642	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-25332	results_swev	0	1732	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-25479	results_swev	0	1433	1	1	1	
swebench_verified_200	coder	langgraph	matplotlib__matplotlib-26466	results_swev	0	1313	1	1	1	
swebench_verified_200	coder	langgraph	psf__requests-1724	results_swev	1	3011	1	1	1	
swebench_verified_200	coder	langgraph	psf__requests-6028	results_swev	0	1746	1	1	1	
swebench_verified_200	coder	langgraph	pydata__xarray-3993	results_swev	1	2263	1	1	1	
swebench_verified_200	coder	langgraph	pydata__xarray-4629	results_swev	1	503	1	1	1	
swebench_verified_200	coder	langgraph	pydata__xarray-4687	results_swev	0	0	1	1	1	
swebench_verified_200	coder	langgraph	pydata__xarray-6461	results_swev	1	672	1	1	1	
swebench_verified_200	coder	langgraph	pydata__xarray-6744	results_swev	1	2165	1	1	1	
swebench_verified_200	coder	langgraph	pydata__xarray-7229	results_swev	0	1575	1	1	1	
swebench_verified_200	coder	langgraph	pydata__xarray-7233	results_swev	1	612	1	1	1	
swebench_verified_200	coder	langgraph	pydata__xarray-7393	results_swev	1	716	1	1	1	
swebench_verified_200	coder	langgraph	pylint-dev__pylint-6386	results_swev	1	3002	1	1	1	
swebench_verified_200	coder	langgraph	pylint-dev__pylint-6528	results_swev	1	3152	1	1	1	
swebench_verified_200	coder	langgraph	pylint-dev__pylint-6903	results_swev	1	490	1	1	1	
swebench_verified_200	coder	langgraph	pylint-dev__pylint-8898	results_swev	0	3711	1	1	1	
swebench_verified_200	coder	langgraph	pytest-dev__pytest-10356	results_swev	0	4371	1	1	1	
swebench_verified_200	coder	langgraph	pytest-dev__pytest-5809	results_swev	1	1057	1	1	1	
swebench_verified_200	coder	langgraph	pytest-dev__pytest-5840	results_swev	0	1195	1	1	1	
swebench_verified_200	coder	langgraph	pytest-dev__pytest-6202	results_swev	1	395	1	1	1	
swebench_verified_200	coder	langgraph	pytest-dev__pytest-7432	results_swev	1	892	1	1	1	
swebench_verified_200	coder	langgraph	pytest-dev__pytest-7571	results_swev	1	33947	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-10844	results_swev	1	631	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-11578	results_swev	1	805	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-13439	results_swev	1	484	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-13779	results_swev	1	699	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-14053	results_swev	1	591	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-15100	results_swev	1	866	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-25102	results_swev	1	2775	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-26194	results_swev	0	3639	1	1	1	
swebench_verified_200	coder	langgraph	scikit-learn__scikit-learn-9288	results_swev	0	0	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-10449	results_swev	1	3391	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-10466	results_swev	1	918	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-11510	results_swev	0	2644	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-7440	results_swev	1	1235	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-7985	results_swev	0	2444	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-8265	results_swev	1	2492	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-8459	results_swev	1	767	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-8475	results_swev	1	1072	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-8548	results_swev	1	2042	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-9230	results_swev	1	1921	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-9258	results_swev	0	7546	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-9602	results_swev	0	11165	1	1	1	
swebench_verified_200	coder	langgraph	sphinx-doc__sphinx-9698	results_swev	1	2067	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-12096	results_swev	1	624	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-12481	results_swev	1	1580	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-12489	results_swev	0	0	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-13091	results_swev	0	5309	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-13551	results_swev	1	1232	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-13647	results_swev	1	529	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-13757	results_swev	1	392	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-13852	results_swev	0	1709	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-13877	results_swev	0	776	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-14531	results_swev	1	2255	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-15017	results_swev	0	3554	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-15875	results_swev	0	1711	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-16766	results_swev	1	666	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-16792	results_swev	1	5927	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-18698	results_swev	1	1519	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-18763	results_swev	0	1193	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-19040	results_swev	1	851	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-19495	results_swev	1	1204	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-19637	results_swev	1	417	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-19954	results_swev	1	1396	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-20154	results_swev	1	3634	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-21612	results_swev	1	1591	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-23824	results_swev	1	591	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-24213	results_swev	1	691	1	1	1	
swebench_verified_200	coder	langgraph	sympy__sympy-24443	results_swev	1	651	1	1	1	
swebench_lite_100	thinking	hermes	astropy__astropy-14365	results_swel	1	2893	1	1	1	
swebench_lite_100	thinking	hermes	astropy__astropy-6938	results_swel	1	890	1	1	1	
swebench_lite_100	thinking	hermes	django__django-11001	results_swel	1	543	1	1	1	
swebench_lite_100	thinking	hermes	django__django-11039	results_swel	1	1999	1	1	1	
swebench_lite_100	thinking	hermes	django__django-11422	results_swel	1	2765	1	1	1	
swebench_lite_100	thinking	hermes	django__django-11797	results_swel	1	1101	1	1	1	
swebench_lite_100	thinking	hermes	django__django-12113	results_swel	0	633	1	1	1	
swebench_lite_100	thinking	hermes	django__django-12184	results_swel	1	926	1	1	1	
swebench_lite_100	thinking	hermes	django__django-12453	results_swel	1	6022	1	1	1	
swebench_lite_100	thinking	hermes	django__django-12470	results_swel	1	898	1	1	1	
swebench_lite_100	thinking	hermes	django__django-13230	results_swel	1	1903	1	1	1	
swebench_lite_100	thinking	hermes	django__django-13321	results_swel	0	1736	1	1	1	
swebench_lite_100	thinking	hermes	django__django-13401	results_swel	1	2124	1	1	1	
swebench_lite_100	thinking	hermes	django__django-13448	results_swel	0	1606	1	1	1	
swebench_lite_100	thinking	hermes	django__django-13660	results_swel	1	1078	1	1	1	
swebench_lite_100	thinking	hermes	django__django-13768	results_swel	0	1616	1	1	1	
swebench_lite_100	thinking	hermes	django__django-13933	results_swel	1	1271	1	1	1	
swebench_lite_100	thinking	hermes	django__django-14382	results_swel	1	708	1	1	1	
swebench_lite_100	thinking	hermes	django__django-14534	results_swel	0	1310	1	1	1	
swebench_lite_100	thinking	hermes	django__django-14608	results_swel	1	3501	1	1	1	
swebench_lite_100	thinking	hermes	django__django-15252	results_swel	0	3308	1	1	1	
swebench_lite_100	thinking	hermes	django__django-15400	results_swel	1	2602	1	1	1	
swebench_lite_100	thinking	hermes	django__django-15695	results_swel	1	2472	1	1	1	
swebench_lite_100	thinking	hermes	django__django-15996	results_swel	1	1449	1	1	1	
swebench_lite_100	thinking	hermes	django__django-16255	results_swel	1	3159	1	1	1	
swebench_lite_100	thinking	hermes	django__django-16408	results_swel	0	3845	1	1	1	
swebench_lite_100	thinking	hermes	django__django-16910	results_swel	1	919	1	1	1	
swebench_lite_100	thinking	hermes	matplotlib__matplotlib-22711	results_swel	0	3424	1	1	1	
swebench_lite_100	thinking	hermes	matplotlib__matplotlib-23562	results_swel	1	2594	1	1	1	
swebench_lite_100	thinking	hermes	matplotlib__matplotlib-23563	results_swel	1	4338	1	1	1	
swebench_lite_100	thinking	hermes	matplotlib__matplotlib-23913	results_swel	1	1147	1	1	1	
swebench_lite_100	thinking	hermes	matplotlib__matplotlib-24265	results_swel	0	13211	1	1	1	
swebench_lite_100	thinking	hermes	matplotlib__matplotlib-24334	results_swel	1	1180	1	1	1	
swebench_lite_100	thinking	hermes	mwaskom__seaborn-3010	results_swel	1	467	1	1	1	
swebench_lite_100	thinking	hermes	pallets__flask-4992	results_swel	0	2588	1	1	1	
swebench_lite_100	thinking	hermes	psf__requests-2148	results_swel	1	3366	1	1	1	
swebench_lite_100	thinking	hermes	psf__requests-2317	results_swel	1	396	1	1	1	
swebench_lite_100	thinking	hermes	pylint-dev__pylint-6506	results_swel	0	1664	1	1	1	
swebench_lite_100	thinking	hermes	pytest-dev__pytest-7168	results_swel	1	4483	1	1	1	
swebench_lite_100	thinking	hermes	pytest-dev__pytest-7490	results_swel	1	2404	1	1	1	
swebench_lite_100	thinking	hermes	pytest-dev__pytest-8365	results_swel	0	2465	1	1	1	
swebench_lite_100	thinking	hermes	pytest-dev__pytest-8906	results_swel	0	2389	1	1	1	
swebench_lite_100	thinking	hermes	scikit-learn__scikit-learn-13241	results_swel	1	1436	1	1	1	
swebench_lite_100	thinking	hermes	scikit-learn__scikit-learn-13497	results_swel	0	990	1	1	1	
swebench_lite_100	thinking	hermes	scikit-learn__scikit-learn-13779	results_swel	1	611	1	1	1	
swebench_lite_100	thinking	hermes	scikit-learn__scikit-learn-15535	results_swel	1	3908	1	1	1	
swebench_lite_100	thinking	hermes	scikit-learn__scikit-learn-25500	results_swel	0	803	1	1	1	
swebench_lite_100	thinking	hermes	sphinx-doc__sphinx-10325	results_swel	1	3475	1	1	1	
swebench_lite_100	thinking	hermes	sphinx-doc__sphinx-8273	results_swel	0	2792	1	1	1	
